accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
Q7S1Z3	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	368		0	False	3
P00079	Tetrahymena pyriformis	Other	109		0	False	3
O24456	Arabidopsis thaliana	Plants	327		0	False	3
P36069	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295		0	False	3
U4PAZ9	Caenorhabditis elegans	Metazoa	1112		0	False	3
O74824	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	308		0	False	3
Q9UQ84	Homo sapiens	Metazoa	846		0	False	3
Q96H96	Homo sapiens	Metazoa	371		0	True	3
Q69WS3	Oryza sativa subsp. japonica	Plants	256		0	False	3
A0A1C3NSL9	Caenorhabditis elegans	Metazoa	1644		0	False	3
G5ECD6	Caenorhabditis elegans	Metazoa	1322		0	True	3
F4KCE9	Arabidopsis thaliana	Plants	598		0	False	3
P70343	Mus musculus	Metazoa	373		0	False	3
Q6NL34	Drosophila melanogaster	Metazoa	543		0	False	3
P27198	Rhodomonas sp. (strain CS 24)	Other	177		0	False	3
O15527	Homo sapiens	Metazoa	345		0	False	3
Q5VZF2	Homo sapiens	Metazoa	373		0	False	3
Q09675	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240		0	False	3
Q95216	Oryctolagus cuniculus	Metazoa	1005		0	False	3
Q8L999	Arabidopsis thaliana	Plants	342		0	False	3
Q8VEC4	Mus musculus	Metazoa	323		0	True	3
P61290	Mus musculus	Metazoa	254		0	False	3
P25379	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360		0	False	3
Q9Z2V6	Mus musculus	Metazoa	1113		0	False	3
P26350	Mus musculus	Metazoa	111		0	False	3
Q9N2L7	Caenorhabditis elegans	Metazoa	632		0	False	3
Q9FNC9	Arabidopsis thaliana	Plants	99		0	True	3
P70033	Xenopus laevis	Metazoa	435		0	False	3
P82913	Bos taurus	Metazoa	256		0	False	3
P34056	Mus musculus	Metazoa	437		0	False	3
P10803	Secale cereale	Plants	353		0	True	3
O81787	Arabidopsis thaliana	Plants	527		0	False	3
Q9FLP0	Arabidopsis thaliana	Plants	587		0	False	3
Q8CF89	Mus musculus	Metazoa	502		0	False	3
P00056	Zea mays	Plants	111		0	False	3
P19262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	463		0	False	3
Q9V3J8	Drosophila melanogaster	Metazoa	361		0	False	3
Q9UTT1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1129		0	False	3
Q63538	Rattus norvegicus	Metazoa	367		0	False	3
O43613	Homo sapiens	Metazoa	425		0	True	3
P26793	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	382		0	False	3
Q9BQ70	Homo sapiens	Metazoa	676		0	False	3
P25642	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146		0	False	3
Q944A7	Arabidopsis thaliana	Plants	512		0	False	3
Q8TDW0	Homo sapiens	Metazoa	803		0	True	3
O60563	Homo sapiens	Metazoa	726		0	False	3
Q99JB2	Mus musculus	Metazoa	353		0	False	3
Q4WSF6	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	366		0	False	3
Q12219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	294		0	False	3
Q9V463	Drosophila melanogaster	Metazoa	1365		0	False	3
P06704	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	161		0	False	3
P18480	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	905		0	False	3
O43070	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	613		0	False	3
P60324	Mus musculus	Metazoa	178		0	False	3
P30084	Homo sapiens	Metazoa	290		0	False	3
O89091	Mus musculus	Metazoa	479		0	False	3
Q92794	Homo sapiens	Metazoa	2004		0	False	3
P22732	Homo sapiens	Metazoa	501		0	True	3
Q21502	Caenorhabditis elegans	Metazoa	870		0	False	3
Q63803	Rattus norvegicus	Metazoa	1144		0	False	3
P38432	Homo sapiens	Metazoa	576		0	False	3
P51679	Homo sapiens	Metazoa	360		0	True	3
Q9WVM1	Mus musculus	Metazoa	628		0	False	3
Q8NI77	Homo sapiens	Metazoa	898		0	False	3
P41838	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	352		0	False	3
E9AGH7	Leishmania infantum	Other	365		0	False	3
Q9UHI5	Homo sapiens	Metazoa	535		0	True	3
Q91WU2	Mus musculus	Metazoa	540		0	True	3
O88708	Mus musculus	Metazoa	433		0	False	3
Q13563	Homo sapiens	Metazoa	968		0	False	3
Q56XE8	Arabidopsis thaliana	Plants	502		0	True	3
Q8C8C1	Mus musculus	Metazoa	263		0	False	3
O43068	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	421		0	False	3
Q96HE9	Homo sapiens	Metazoa	360		0	False	3
O61967	Caenorhabditis elegans	Metazoa	699		0	False	3
Q6DYE4	Arabidopsis thaliana	Plants	455		0	False	3
P11020	Scyliorhinus canicula	Metazoa	80		0	False	3
Q9EPB5	Mus musculus	Metazoa	311		0	False	3
P97478	Mus musculus	Metazoa	217		0	False	3
Q9CQT2	Mus musculus	Metazoa	265		0	False	3
Q14289	Homo sapiens	Metazoa	1009		0	False	3
P25858	Arabidopsis thaliana	Plants	338		0	False	3
P36381	Gallus gallus	Metazoa	400		0	True	3
P38890	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	526		0	False	3
Q8WV41	Homo sapiens	Metazoa	574		0	False	3
P31483	Homo sapiens	Metazoa	386		0	False	3
Q8BGY7	Mus musculus	Metazoa	273		0	False	3
P16591	Homo sapiens	Metazoa	822		0	False	3
Q92730	Homo sapiens	Metazoa	232		0	False	3
P62129	Nicotiana tabacum	Plants	123		0	False	3
Q9SG79	Arabidopsis thaliana	Plants	455		0	False	3
O60008	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01)	Fungi	592		0	False	3
O95997	Homo sapiens	Metazoa	202		0	False	3
Q9WU00	Mus musculus	Metazoa	503		0	False	3
Q9SJZ6	Arabidopsis thaliana	Plants	219		0	False	3
P82245	Spinacia oleracea	Plants	148		0	False	3
P42677	Homo sapiens	Metazoa	84		0	False	3
Q61083	Mus musculus	Metazoa	619		0	False	3
Q2PFD7	Mus musculus	Metazoa	1037		0	False	3
P20789	Rattus norvegicus	Metazoa	424		0	True	3
O08816	Rattus norvegicus	Metazoa	501		0	False	3
Q96GD4	Homo sapiens	Metazoa	344		0	False	3
Q9R1X5	Mus musculus	Metazoa	1436		0	False	3
Q13188	Homo sapiens	Metazoa	491		0	False	3
Q7TS55	Mus musculus	Metazoa	173		0	True	3
Q9LF68	Arabidopsis thaliana	Plants	177		0	False	3
Q95PZ0	Caenorhabditis elegans	Metazoa	426		0	False	3
Q03532	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	505		0	False	3
A7M7C7	Mus musculus	Metazoa	1008		0	False	3
P30560	Rattus norvegicus	Metazoa	424		0	True	3
P51636	Homo sapiens	Metazoa	162		0	False	3
Q78YY6	Mus musculus	Metazoa	149		0	True	3
P43589	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	448		0	False	3
P37091	Rattus norvegicus	Metazoa	650		0	True	3
Q9VKY1	Drosophila melanogaster	Metazoa	268		0	False	3
P32617	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	166		0	False	3
Q99594	Homo sapiens	Metazoa	435		0	False	3
Q8K0U4	Mus musculus	Metazoa	675		0	False	3
Q7YU29	Drosophila melanogaster	Metazoa	1051		0	False	3
Q96QC0	Homo sapiens	Metazoa	940		0	False	3
P52912	Mus musculus	Metazoa	386		0	False	3
O15169	Homo sapiens	Metazoa	862		0	False	3
O80386	Arabidopsis thaliana	Plants	1058		0	False	3
Q8GZA8	Arabidopsis thaliana	Plants	237		0	False	3
Q86UD5	Homo sapiens	Metazoa	537		0	True	3
Q92597	Homo sapiens	Metazoa	394		0	False	3
P15531	Homo sapiens	Metazoa	152		0	False	3
P70399	Mus musculus	Metazoa	1969		0	False	3
Q9UMQ3	Homo sapiens	Metazoa	279		0	False	3
Q70CQ3	Homo sapiens	Metazoa	517		0	True	3
P19643	Rattus norvegicus	Metazoa	520		0	False	3
Q9ER34	Rattus norvegicus	Metazoa	780		0	False	3
P46099	Mus musculus	Metazoa	358		0	False	3
Q9BQS6	Homo sapiens	Metazoa	159		0	False	3
Q8NCU7	Homo sapiens	Metazoa	369		0	False	3
P30429	Caenorhabditis elegans	Metazoa	549		0	False	3
P13587	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1091		0	True	3
P93313	Arabidopsis thaliana	Plants	495		0	True	3
O43561	Homo sapiens	Metazoa	262		0	True	3
Q04477	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	213		0	False	3
Q96RN5	Homo sapiens	Metazoa	788		0	False	3
A6NHX0	Homo sapiens	Metazoa	329		0	False	3
Q921N8	Mus musculus	Metazoa	327		0	False	3
P93047	Arabidopsis thaliana	Plants	141		0	False	3
Q9SH14	Arabidopsis thaliana	Plants	120		0	False	3
P93758	Arabidopsis thaliana	Plants	274		0	False	3
P11505	Rattus norvegicus	Metazoa	1220		0	False	3
O44411	Caenorhabditis elegans	Metazoa	681		0	False	3
Q8LAP6	Arabidopsis thaliana	Plants	409		0	False	3
Q6RFZ7	Rattus norvegicus	Metazoa	1039		0	False	3
Q8K0H1	Mus musculus	Metazoa	567		0	True	3
O24164	Nicotiana tabacum	Plants	504		0	False	3
P56385	Homo sapiens	Metazoa	69		0	False	3
P10109	Homo sapiens	Metazoa	184		0	False	3
Q9FXA8	Arabidopsis thaliana	Plants	616		0	False	3
Q61532	Mus musculus	Metazoa	720		0	False	3
Q920Q0	Rattus norvegicus	Metazoa	383		0	False	3
Q9Y6K9	Homo sapiens	Metazoa	419		0	False	3
P12305	Tetrahymena pyriformis	Other	165		0	False	3
E5RP65	Humulus lupulus	Plants	411		0	False	3
Q584D1	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	639		0	False	3
O97593	Bos taurus	Metazoa	1233		0	False	3
Q3UHA3	Mus musculus	Metazoa	2430		0	False	3
Q9BUB5	Homo sapiens	Metazoa	465		0	False	3
P32796	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	670		0	False	3
P28340	Homo sapiens	Metazoa	1107		0	False	3
Q92317	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146		0	False	3
Q9DCX2	Mus musculus	Metazoa	161		0	False	3
O94519	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	311		0	False	3
A2YH60	Oryza sativa subsp. indica	Plants	419		0	False	3
Q93Z17	Arabidopsis thaliana	Plants	173		0	False	3
A0A7G5KLV3	Cananga odorata	Plants	586		0	False	3
Q9Y709	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	161		0	False	3
P02730	Homo sapiens	Metazoa	911		0	False	3
Q9DC28	Mus musculus	Metazoa	415		0	False	3
Q14526	Homo sapiens	Metazoa	733		0	False	3
Q9SNB8	Arabidopsis thaliana	Plants	583		0	False	3
P46777	Homo sapiens	Metazoa	297		0	False	3
Q9H2W2	Homo sapiens	Metazoa	232		0	False	3
O60671	Homo sapiens	Metazoa	282		0	False	3
Q2TA37	Bos taurus	Metazoa	184		0	False	3
Q94CK3	Arabidopsis thaliana	Plants	167		0	False	3
Q6P1X5	Homo sapiens	Metazoa	1199		0	False	3
Q9FE22	Arabidopsis thaliana	Plants	292		0	False	3
P07663	Drosophila melanogaster	Metazoa	1224		0	False	3
Q96LW4	Homo sapiens	Metazoa	560		0	False	3
Q8NFU5	Homo sapiens	Metazoa	416		0	False	3
Q9FFH3	Arabidopsis thaliana	Plants	466		0	False	3
Q9ZU51	Arabidopsis thaliana	Plants	147		0	False	3
P0C7T6	Mus musculus	Metazoa	687		0	False	3
Q8IW19	Homo sapiens	Metazoa	511		0	False	3
Q6PI98	Homo sapiens	Metazoa	192		0	False	3
P93831	Arabidopsis thaliana	Plants	902		0	False	3
P82352	Oryctolagus cuniculus	Metazoa	238		0	True	3
O74778	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	284		0	False	3
E9P974	Saccharomyces cerevisiae	Fungi	234		0	False	3
Q8RY16	Arabidopsis thaliana	Plants	941		0	False	3
O54693	Mus musculus	Metazoa	391		0	True	3
O23342	Arabidopsis thaliana	Plants	177		0	False	3
P24642	Bufo japonicus	Metazoa	40		0	False	3
O13998	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	392		0	False	3
P32790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1244		0	False	3
P87176	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	269		0	False	3
Q8VZS0	Arabidopsis thaliana	Plants	321		0	True	3
Q9DBR0	Mus musculus	Metazoa	687		0	False	3
P37272	Capsicum annuum	Plants	419		0	False	3
Q09357	Caenorhabditis elegans	Metazoa	479		0	False	3
Q96IU4	Homo sapiens	Metazoa	210		0	False	3
Q96EQ9	Mus musculus	Metazoa	843		0	False	3
Q8N3J3	Homo sapiens	Metazoa	647		0	False	3
Q00422	Mus musculus	Metazoa	454		0	False	3
Q9NPC7	Homo sapiens	Metazoa	610		0	False	3
Q9UUD1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	900		0	False	3
Q86WV5	Homo sapiens	Metazoa	123		0	False	3
Q05027	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157		0	False	3
Q8C854	Mus musculus	Metazoa	591		0	False	3
Q41188	Arabidopsis thaliana	Plants	203		0	False	3
Q8CC21	Mus musculus	Metazoa	365		0	False	3
Q61074	Mus musculus	Metazoa	542		0	False	3
Q9FML2	Arabidopsis thaliana	Plants	471		0	False	3
P15619	Drosophila melanogaster	Metazoa	869		0	False	3
Q9JMH7	Mus musculus	Metazoa	418		0	False	3
Q9UKG1	Homo sapiens	Metazoa	709		0	False	3
P09932	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586		0	False	3
Q06266	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	489		0	False	3
Q9FLT2	Arabidopsis thaliana	Plants	300		0	False	3
Q5T4T1	Homo sapiens	Metazoa	132		0	True	3
Q12308	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	588		0	False	3
O13816	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	962		0	False	3
O45797	Caenorhabditis elegans	Metazoa	908		0	False	3
P19736	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	530		0	False	3
Q8C8R3	Mus musculus	Metazoa	3898		0	False	3
F7VNF8	Sordaria macrospora (strain ATCC MYA-333 / DSM 997 / K(L3346) / K-hell)	Fungi	909		0	False	3
Q8LGI2	Arabidopsis thaliana	Plants	454		0	False	3
A0A3B3IS91	Homo sapiens	Metazoa	260		0	False	3
Q9Y232	Homo sapiens	Metazoa	598		0	False	3
P32115	Mus musculus	Metazoa	349		0	False	3
Q7L0Y3	Homo sapiens	Metazoa	403		0	False	3
Q9VWE6	Drosophila melanogaster	Metazoa	2111		0	False	3
P07703	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	335		0	False	3
P49721	Homo sapiens	Metazoa	201		0	False	3
A6HD62	Rattus norvegicus	Metazoa	304		0	False	3
Q8VXV7	Arabidopsis thaliana	Plants	844		0	False	3
Q10163	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	147		0	False	3
Q9LWB5	Spinacia oleracea	Plants	198		0	False	3
Q94AU9	Arabidopsis thaliana	Plants	174		0	False	3
Q9SL95	Arabidopsis thaliana	Plants	456		0	True	3
P08172	Homo sapiens	Metazoa	466		0	True	3
Q9M812	Arabidopsis thaliana	Plants	156		0	True	3
Q8NGU9	Homo sapiens	Metazoa	434		0	True	3
Q5DT37	Rattus norvegicus	Metazoa	247		0	True	3
P42730	Arabidopsis thaliana	Plants	911		0	False	3
O70405	Mus musculus	Metazoa	1051		0	False	3
O13935	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	685		0	False	3
Q95Y80	Caenorhabditis elegans	Metazoa	853		0	False	3
Q8K2X8	Mus musculus	Metazoa	71		0	False	3
P56558	Rattus norvegicus	Metazoa	1036		0	False	3
Q9PSW9	Gallus gallus	Metazoa	126		0	False	3
P49683	Homo sapiens	Metazoa	370		0	True	3
O09106	Mus musculus	Metazoa	482		0	False	3
Q09747	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	503		0	False	3
P05755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	195		0	False	3
P22139	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	70		0	False	3
P41229	Homo sapiens	Metazoa	1560		0	False	3
Q7L2E3	Homo sapiens	Metazoa	1194		0	False	3
P16276	Sus scrofa	Metazoa	781		0	False	3
Q9Z218	Mus musculus	Metazoa	804		0	True	3
Q9BW27	Homo sapiens	Metazoa	656		0	False	3
Q03713	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	159		0	True	3
Q85FY6	Cyanidioschyzon merolae (strain NIES-3377 / 10D)	Other	732		0	True	3
Q96S44	Homo sapiens	Metazoa	253		0	False	3
Q9Y3B7	Homo sapiens	Metazoa	192		0	False	3
Q9Y605	Homo sapiens	Metazoa	127		0	False	3
Q60EN8	Oryza sativa subsp. japonica	Plants	151		0	True	3
Q5ANA3	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	1501		0	False	3
Q53TN4	Homo sapiens	Metazoa	286		0	True	3
F4I9G2	Arabidopsis thaliana	Plants	426		0	False	3
O48721	Arabidopsis thaliana	Plants	321		0	False	3
Q9UPV9	Homo sapiens	Metazoa	953		0	False	3
Q9SCY3	Arabidopsis thaliana	Plants	217		0	False	3
Q9Y3Y2	Homo sapiens	Metazoa	248		0	False	3
Q9NTJ3	Homo sapiens	Metazoa	1288		0	False	3
P46094	Homo sapiens	Metazoa	333		0	True	3
Q9UUA2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	805		0	False	3
A9D2P7	Caenorhabditis elegans	Metazoa	672		0	False	3
Q9N4A7	Caenorhabditis elegans	Metazoa	313		0	False	3
P39678	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	833		0	False	3
O76099	Homo sapiens	Metazoa	320		0	True	3
P00287	Phaseolus vulgaris	Plants	99		0	False	3
P38283	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	698		0	False	3
Q9ERA6	Mus musculus	Metazoa	838		0	False	3
Q9LR30	Arabidopsis thaliana	Plants	481		0	False	3
A2AP18	Mus musculus	Metazoa	1501		0	False	3
Q587E3	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	735		0	False	3
P43596	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	787		0	False	3
P14232	Nicotiana tabacum	Plants	359		0	False	3
Q9W252	Drosophila melanogaster	Metazoa	1318		0	False	3
Q96E93	Homo sapiens	Metazoa	195		0	True	3
Q9SB92	Arabidopsis thaliana	Plants	292		0	False	3
P05783	Homo sapiens	Metazoa	430		0	False	3
O15245	Homo sapiens	Metazoa	554		0	True	3
Q8TC90	Homo sapiens	Metazoa	406		0	False	3
Q6K271	Oryza sativa subsp. japonica	Plants	738		0	False	3
Q8CJ27	Mus musculus	Metazoa	3122		0	False	3
Q13889	Homo sapiens	Metazoa	308		0	False	3
G4LTX4	Castanea sativa	Plants	375		0	False	3
P42676	Rattus norvegicus	Metazoa	704		0	False	3
Q12389	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	995		0	False	3
Q86Y26	Homo sapiens	Metazoa	1132		0	False	3
Q3ZBF9	Bos taurus	Metazoa	296		0	False	3
Q9UT49	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	578		0	False	3
B2D6M2	Caenorhabditis elegans	Metazoa	612		0	False	3
Q3YBR2	Homo sapiens	Metazoa	411		0	False	3
O74329	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	56		0	False	3
Q16762	Homo sapiens	Metazoa	297		0	False	3
Q9Y6L6	Homo sapiens	Metazoa	691		0	True	3
Q3U5Q7	Mus musculus	Metazoa	447		0	False	3
Q12305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	139		0	False	3
P61841	Arabidopsis thaliana	Plants	155		0	False	3
O15534	Homo sapiens	Metazoa	1290		0	False	3
Q09690	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1087		0	False	3
O59676	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	359		0	False	3
Q15139	Homo sapiens	Metazoa	912		0	False	3
Q4VC33	Mus musculus	Metazoa	396		0	False	3
P15314	Mus musculus	Metazoa	329		0	False	3
Q8BGV5	Mus musculus	Metazoa	572		0	False	3
Q99PD6	Rattus norvegicus	Metazoa	461		0	False	3
Q9EQR2	Rattus norvegicus	Metazoa	644		0	False	3
Q61313	Mus musculus	Metazoa	459		0	False	3
P16888	Strongylocentrotus purpuratus	Metazoa	123		0	False	3
P38169	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	460		0	False	3
P82933	Homo sapiens	Metazoa	396		0	False	3
Q9FNZ4	Arabidopsis thaliana	Plants	112		0	False	3
P15388	Mus musculus	Metazoa	511		0	False	3
Q9LVH4	Arabidopsis thaliana	Plants	177		0	False	3
Q3TZX8	Mus musculus	Metazoa	714		0	False	3
P82649	Bos taurus	Metazoa	359		0	False	3
Q0IIM8	Homo sapiens	Metazoa	1120		0	False	3
Q99848	Homo sapiens	Metazoa	306		0	False	3
Q7K4Y6	Drosophila melanogaster	Metazoa	631		0	True	3
P02489	Homo sapiens	Metazoa	173		0	False	3
Q9FKS0	Arabidopsis thaliana	Plants	486		0	False	3
Q9BSC4	Homo sapiens	Metazoa	688		0	False	3
Q9D011	Mus musculus	Metazoa	178		0	False	3
O74905	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	189		0	False	3
O75354	Homo sapiens	Metazoa	484		0	True	3
O74399	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	740		0	False	3
Q9NZN9	Homo sapiens	Metazoa	384		0	False	3
Q9SWW6	Arabidopsis thaliana	Plants	1026		0	False	3
Q6P2E9	Homo sapiens	Metazoa	1401		0	False	3
O60678	Homo sapiens	Metazoa	531		0	False	3
M0R7Z9	Rattus norvegicus	Metazoa	475		0	False	3
Q10M74	Oryza sativa subsp. japonica	Plants	285		0	False	3
O60346	Homo sapiens	Metazoa	1717		0	False	3
O23365	Arabidopsis thaliana	Plants	580		0	False	3
Q69YN4	Homo sapiens	Metazoa	1812		0	False	3
P70279	Mus musculus	Metazoa	355		0	False	3
F4IMQ0	Arabidopsis thaliana	Plants	288		0	False	3
P48995	Homo sapiens	Metazoa	793		0	False	3
Q9SIY3	Arabidopsis thaliana	Plants	210		0	False	3
Q9LN09	Arabidopsis thaliana	Plants	206		0	False	3
P09956	Drosophila melanogaster	Metazoa	575		0	False	3
O95471	Homo sapiens	Metazoa	211		0	True	3
Q9GYU8	Drosophila melanogaster	Metazoa	702		0	False	3
P38907	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	458		0	False	3
O14329	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	386		0	False	3
G1X9E2	Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491)	Fungi	406		0	True	3
Q0J954	Oryza sativa subsp. japonica	Plants	492		0	False	3
Q8VZA0	Arabidopsis thaliana	Plants	936		0	False	3
P48526	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1002		0	False	3
P53958	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	396		0	False	3
Q3MHJ5	Bos taurus	Metazoa	138		0	False	3
Q96GM8	Homo sapiens	Metazoa	510		0	False	3
Q6NXG1	Homo sapiens	Metazoa	681		0	False	3
P14618	Homo sapiens	Metazoa	531		0	False	3
Q03565	Caenorhabditis elegans	Metazoa	89		0	False	3
Q0DFC9	Oryza sativa subsp. japonica	Plants	154		0	False	3
Q9P7N4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	315		0	False	3
O81016	Arabidopsis thaliana	Plants	1420		0	False	3
Q9SG02	Arabidopsis thaliana	Plants	1196		0	False	3
Q00444	Homo sapiens	Metazoa	222		0	False	3
Q03265	Mus musculus	Metazoa	553		0	False	3
Q9WTJ4	Mus musculus	Metazoa	500		0	False	3
O15205	Homo sapiens	Metazoa	165		0	False	3
P39677	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	819		0	False	3
P40498	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	721		0	False	3
Q9Z2D0	Mus musculus	Metazoa	545		0	False	3
Q14587	Homo sapiens	Metazoa	947		0	False	3
Q09750	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1522		0	False	3
P06454	Homo sapiens	Metazoa	111		0	False	3
P0DW81	Homo sapiens	Metazoa	44		0	False	3
Q9FYC2	Arabidopsis thaliana	Plants	537		0	False	3
O88873	Rattus norvegicus	Metazoa	529		0	False	3
P70338	Mus musculus	Metazoa	423		0	False	3
P06104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	172		0	False	3
P40566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	764		0	False	3
Q9CWV6	Mus musculus	Metazoa	186		0	False	3
Q94AU7	Arabidopsis thaliana	Plants	258		0	False	3
Q1ZXQ0	Dictyostelium discoideum	Other	1019		0	False	3
P49281	Homo sapiens	Metazoa	568		0	True	3
P22666	Chlamydomonas reinhardtii	Plants	88		0	True	3
Q9UNP9	Homo sapiens	Metazoa	301		0	False	3
F4IED2	Arabidopsis thaliana	Plants	528		0	False	3
Q15464	Homo sapiens	Metazoa	509		0	False	3
P31385	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	405		0	False	3
P00427	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	148		0	False	3
Q8L7U4	Arabidopsis thaliana	Plants	241		0	False	3
G5EEM0	Caenorhabditis elegans	Metazoa	418		0	False	3
Q92800	Homo sapiens	Metazoa	747		0	False	3
